335.429077,335.887201,336.345361,336.803556,337.261787,337.720053,338.178355,338.636693,339.095066,339.553474,340.011918,340.470397,340.928912,341.387463,341.846049,342.30467,342.763328,343.22202,343.680748,344.139512,344.598311,345.057146,345.516016,345.974922,346.433863,346.89284,347.351852,347.8109,348.269984,348.729103,349.188257,349.647447,350.106673,350.565934,351.025231,351.484563,351.94393,352.403334,352.862772,353.322247,353.781757,354.241302,354.700883,355.160499,355.620151,356.079839,356.539562,356.99932,357.459115,357.918944,358.378809,358.83871,359.298646,359.758618,360.218626,360.678668,361.138747,361.598861,362.05901,362.519195,362.979416,363.439672,363.899964,364.360291,364.820654,365.281052,365.741486,366.201955,366.66246,367.123001,367.583577,368.044188,368.504836,368.965518,369.426236,369.88699,370.34778,370.808604,371.269465,371.730361,372.191292,372.652259,373.113262,373.5743,374.035374,374.496483,374.957628,375.418808,375.880024,376.341275,376.802562,377.263885,377.725243,378.186637,378.648066,379.109531,379.571031,380.032567,380.494138,380.955745,381.417388,381.879066,382.340779,382.802529,383.264313,383.726134,384.187989,384.649881,385.111808,385.57377,386.035769,386.497802,386.959871,387.421976,387.884116,388.346292,388.808504,389.270751,389.733033,390.195351,390.657705,391.120094,391.582519,392.04498,392.507475,392.970007,393.432574,393.895177,394.357815,394.820489,395.283198,395.745943,396.208723,396.671539,397.134391,397.597278,398.060201,398.523159,398.986153,399.449182,399.912247,400.375348,400.838484,401.301655,401.764863,402.228106,402.691384,403.154698,403.618047,404.081432,404.544853,405.008309,405.471801,405.935329,406.398892,406.86249,407.326124,407.789794,408.253499,408.71724,409.181016,409.644828,410.108676,410.572559,411.036478,411.500432,411.964422,412.428447,412.892508,413.356605,413.820737,414.284905,414.749108,415.213347,415.677621,416.141931,416.606277,417.070658,417.535075,417.999527,418.464015,418.928539,419.393098,419.857693,420.322323,420.786989,421.25169,421.716427,422.1812,422.646008,423.110852,423.575731,424.040646,424.505597,424.970583,425.435605,425.900662,426.365755,426.830883,427.296047,427.761247,428.226482,428.691753,429.157059,429.622401,430.087779,430.553192,431.018641,431.484125,431.949645,432.415201,432.880792,433.346418,433.812081,434.277779,434.743512,435.209281,435.675086,436.140926,436.606802,437.072713,437.53866,438.004643,438.470661,438.936715,439.402805,439.86893,440.33509,440.801286,441.267518,441.733786,442.200089,442.666427,443.132802,443.599211,444.065657,444.532138,444.998654,445.465207,445.931794,446.398418,446.865077,447.331771,447.798502,448.265267,448.732069,449.198906,449.665778,450.132687,450.59963,451.06661,451.533625,452.000676,452.467762,452.934884,453.402041,453.869234,454.336463,454.803727,455.271027,455.738362,456.205733,456.67314,457.140582,457.60806,458.075574,458.543123,459.010708,459.478328,459.945984,460.413676,460.881403,461.349166,461.816964,462.284798,462.752668,463.220573,463.688514,464.15649,464.624502,465.09255,465.560633,466.028752,466.496907,466.965097,467.433323,467.901584,468.369881,468.838214,469.306582,469.774986,470.243425,470.7119,471.180411,471.648957,472.117539,472.586157,473.05481,473.523499,473.992223,474.460983,474.929779,475.39861,475.867477,476.33638,476.805318,477.274292,477.743301,478.212346,478.681427,479.150543,479.619695,480.088882,480.558105,481.027364,481.496658,481.965988,482.435354,482.904755,483.374192,483.843665,484.313173,484.782717,485.252296,485.721911,486.191562,486.661248,487.13097,487.600727,488.070521,488.540349,489.010214,489.480114,489.95005,490.420021,490.890028,491.36007,491.830149,492.300263,492.770412,493.240597,493.710818,494.181074,494.651366,495.121694,495.592057,496.062456,496.532891,497.003361,497.473867,497.944408,498.414985,498.885598,499.356246,499.82693,500.29765,500.768405,501.239196,501.710023,502.180885,502.651783,503.122716,503.593686,504.06469,504.535731,505.006807,505.477919,505.949066,506.420249,506.891468,507.362722,507.834012,508.305337,508.776698,509.248095,509.719528,510.190996,510.6625,511.134039,511.605614,512.077225,512.548871,513.020553,513.492271,513.964024,514.435813,514.907638,515.379498,515.851394,516.323326,516.795293,517.267296,517.739334,518.211408,518.683518,519.155664,519.627845,520.100062,520.572314,521.044602,521.516926,521.989285,522.46168,522.934111,523.406577,523.879079,524.351617,524.82419,525.296799,525.769444,526.242124,526.71484,527.187591,527.660379,528.133202,528.60606,529.078954,529.551884,530.02485,530.497851,530.970888,531.44396,531.917069,532.390212,532.863392,533.336607,533.809858,534.283144,534.756466,535.229824,535.703218,536.176647,536.650112,537.123612,537.597148,538.07072,538.544328,539.017971,539.491649,539.965364,540.439114,540.9129,541.386721,541.860578,542.334471,542.8084,543.282364,543.756364,544.230399,544.70447,545.178577,545.652719,546.126898,546.601111,547.075361,547.549646,548.023967,548.498323,548.972715,549.447143,549.921607,550.396106,550.870641,551.345211,551.819818,552.294459,552.769137,553.24385,553.718599,554.193384,554.668204,555.14306,555.617952,556.092879,556.567842,557.04284,557.517875,557.992945,558.46805,558.943192,559.418369,559.893582,560.36883,560.844114,561.319434,561.794789,562.27018,562.745607,563.22107,563.696568,564.172102,564.647671,565.123276,565.598917,566.074594,566.550306,567.026054,567.501838,567.977657,568.453512,568.929403,569.405329,569.881291,570.357289,570.833323,571.309392,571.785496,572.261637,572.737813,573.214025,573.690273,574.166556,574.642875,575.119229,575.59562,576.072046,576.548508,577.025005,577.501538,577.978107,578.454711,578.931352,579.408027,579.884739,580.361486,580.838269,581.315088,581.791942,582.268832,582.745758,583.222719,583.699717,584.176749,584.653818,585.130922,585.608062,586.085238,586.562449,587.039696,587.516979,587.994297,588.471651,588.949041,589.426466,589.903928,590.381425,590.858957,591.336526,591.81413,592.291769,592.769445,593.247156,593.724903,594.202685,594.680503,595.158357,595.636247,596.114172,596.592133,597.07013,597.548163,598.026231,598.504335,598.982474,599.460649,599.93886,600.417107,600.89539,601.373708,601.852061,602.330451,602.808876,603.287337,603.765834,604.244366,604.722934,605.201538,605.680178,606.158853,606.637564,607.11631,607.595093,608.073911,608.552765,609.031654,609.510579,609.98954,610.468537,610.947569,611.426637,611.905741,612.384881,612.864056,613.343267,613.822513,614.301796,614.781114,615.260468,615.739857,616.219282,616.698743,617.17824,617.657772,618.137341,618.616944,619.096584,619.576259,620.05597,620.535717,621.015499,621.495318,621.975171,622.455061,622.934986,623.414947,623.894944,624.374977,624.855045,625.335149,625.815289,626.295464,626.775675,627.255922,627.736205,628.216523,628.696877,629.177267,629.657692,630.138153,630.61865,631.099183,631.579751,632.060356,632.540995,633.021671,633.502382,633.983129,634.463912,634.944731,635.425585,635.906475,636.387401,636.868362,637.349359,637.830392,638.311461,638.792565,639.273705,639.754881,640.236093,640.71734,641.198623,641.679942,642.161297,642.642687,643.124113,643.605575,644.087072,644.568605,645.050174,645.531779,646.013419,646.495095,646.976807,647.458555,647.940338,648.422158,648.904012,649.385903,649.867829,650.349792,650.831789,651.313823,651.795892,652.277997,652.760138,653.242315,653.724527,654.206775,654.689059,655.171378,655.653734,656.136125,656.618551,657.101014,657.583512,658.066046,658.548616,659.031222,659.513863,659.99654,660.479253,660.962001,661.444785,661.927605,662.410461,662.893353,663.37628,663.859243,664.342242,664.825276,665.308346,665.791452,666.274594,666.757772,667.240985,667.724234,668.207519,668.690839,669.174195,669.657588,670.141015,670.624479,671.107978,671.591513,672.075084,672.558691,673.042333,673.526011,674.009725,674.493475,674.97726,675.461081,675.944938,676.428831,676.912759,677.396723,677.880723,678.364759,678.84883,679.332937,679.81708,680.301259,680.785474,681.269724,681.75401,682.238332,682.722689,683.207083,683.691512,684.175977,684.660477,685.145014,685.629586,686.114194,686.598837,687.083517,687.568232,688.052983,688.53777,689.022592,689.50745,689.992344,690.477274,690.96224,691.447241,691.932278,692.417351,692.90246,693.387604,693.872785,694.358001,694.843252,695.32854,695.813863,696.299222,696.784617,697.270048,697.755514,698.241016,698.726554,699.212128,699.697737,700.183383,700.669064,701.154781,701.640533,702.126322,702.612146,703.098006,703.583901,704.069833,704.5558,705.041803,705.527842,706.013917,706.500027,706.986173,707.472355,707.958573,708.444826,708.931116,709.417441,709.903802,710.390198,710.876631,711.363099,711.849603,712.336143,712.822718,713.30933,713.795977,714.28266,714.769378,715.256133,715.742923,716.229749,716.716611,717.203509,717.690442,718.177411,718.664416,719.151457,719.638534,720.125646,720.612794,721.099978,721.587198,722.074453,722.561745,723.049072,723.536435,724.023833,724.511268,724.998738,725.486244,725.973786,726.461364,726.948977,727.436626,727.924311,728.412032,728.899789,729.387581,729.875409,730.363273,730.851173,731.339109,731.82708,732.315087,732.80313,733.291209,733.779324,734.267474,734.75566,735.243882,735.73214,736.220434,736.708763,737.197128,737.685529,738.173966,738.662439,739.150947,739.639491,740.128071,740.616687,741.105339,741.594026,742.082749,742.571508,743.060303,743.549134,744.038,744.526902,745.01584,745.504814,745.993824,746.482869,746.971951,747.461068,747.950221,748.439409,748.928634,749.417894,749.90719,750.396522,750.88589,751.375294,751.864733,752.354208,752.843719,753.333266,753.822849,754.312467,754.802121,755.291811,755.781537,756.271299,756.761096,757.25093,757.740799,758.230704,758.720644,759.210621,759.700633,760.190682,760.680766,761.170885,761.661041,762.151232,762.64146,763.131723,763.622022,764.112357,764.602727,765.093133,765.583576,766.074054,766.564568,767.055117,767.545703,768.036324,768.526981,769.017674,769.508403,769.999167,770.489968,770.980804,771.471676,771.962584,772.453528,772.944507,773.435523,773.926574,774.417661,774.908784,775.399942,775.891137,776.382367,776.873633,777.364935,777.856273,778.347647,778.839056,779.330501,779.821982,780.313499,780.805052,781.296641,781.788265,782.279925,782.771622,783.263353,783.755121,784.246925,784.738764,785.230639,785.722551,786.214498,786.70648,787.198499,787.690553,788.182644,788.67477,789.166932,789.659129,790.151363,790.643632,791.135938,791.628279,792.120656,792.613069,793.105517,793.598002,794.090522,794.583078,795.07567,795.568298,796.060962,796.553661,797.046396,797.539168,798.031975,798.524817,799.017696,799.510611,800.003561,800.496547,800.989569,801.482627,801.975721,802.468851,802.962016,803.455218,803.948455,804.441728,804.935037,805.428381,805.921762,806.415178,806.90863,807.402118,807.895642,808.389202,808.882798,809.376429,809.870097,810.3638,810.857539,811.351314,811.845124,812.338971,812.832853,813.326772,813.820726,814.314716,814.808742,815.302803,815.796901,816.291034,816.785204,817.279409,817.77365,818.267926,818.762239,819.256588,819.750972,820.245392,820.739848,821.23434,821.728868,822.223432,822.718031
